record_id_hash,file,year,ticker,relationship,evidence_field,target_term_detected,provisional_method
5b09eab1a1ab814cdee5c8be82fcd5d07dea0725ec78ca9f7922cc9e1ce2c503,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
b0ce649172d4fb8fe812d488290dfc25c0489b89dd8817bba4732a14e9b5d3bd,nasdaq,2023,GSEE,INDIRECT_OR_COMPETITOR,title+body,False,deterministic lexical identity audit; not human gold
caa740aebbf59380622b6d1834e5dfe4dff9a1b95442498aabe0204e8d2378d9,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
c58cda0317ccef219c0d99f3f6da9442efe6ac63b7c6cbd856016223cff96222,all,2015,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
4412b2b74c1acea34ae26dbee80fbe409f57f1fc1be65646984f475cea929f4e,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
eeab16ce43ed149b83d4f13ef3b104810b97b9121268326291f16f491c505c4d,all,2013,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
081455bdc3e21612dc940555dbacc3f44d123736393614a288fc39e9bcc8e3ed,all,2011,AAON,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
a34df5362bac111a9c30618704cd9f67dda2f0ef0d845da312ae0c3f0eb9d76d,nasdaq,2023,GSEE,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
bda87e2cfac6bed57ba3077fa2e5e8d87b9b7696007f22792c87876c54410298,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
8a1e7e581c013a44d377da5844e4d6732d6195f962adc6a10efae198332c301f,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
021be78dbc5f738c2a76a2d6ee130e3a6c2970a107ad721ccc94569a0b646e76,all,2011,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
391924e4542753eff647835f9421fee3f637b8a33edd791295423d6eb9bd1325,all,2020,HSBC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
da95c5a9e9063e3e25ea8fa7151e666806b4e93ee507f501c2e81741cdc8b38d,nasdaq,2023,GSEE,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
5c141c7f184c2d2e4bae95feb71684c1f91b86144ecf3efa0f5c8d63acb0a0eb,all,2014,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
3e173969d902a14633a66c136955f574fa0bad88ba4bd66df7241ec69417560c,nasdaq,2023,WSO-B,INDIRECT_OR_COMPETITOR,title+body,False,deterministic lexical identity audit; not human gold
9cc4e7d11582512b34a3b10b62b858d24282aad159b99e52f8d377be63768a77,all,2016,HSIC,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
16312ba580a3eec19fc728f5961adf4618e8ee8d4c8a03a20b933e15de136c3f,all,2011,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
c4a8a89a0c407a0fb0c7be3fd749944062f20ea0f3c1d066680ad1125cc5e6dd,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
82ec65bf78c99a0d8dc5ae42de5c11a49e415b373eb3e0565604809e87a704de,all,2015,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
44e08a28629a84557d53aeb5246ba11b98dfaa4f3e6f7a067ef152cc18e25c44,all,2014,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
3d9b710a23e5e6cbe7e01a53902a19161067800cc01707d46ae4fd4dc980a5c0,all,2016,AAP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
2c402c123b3b4e219bd1b83f019750bd28cff113e3c2f1f1287b46093bddef96,all,2015,AAN,INDIRECT_OR_COMPETITOR,title,False,deterministic lexical identity audit; not human gold
87beab19d84264126344c31483a67c7fc6f533fa1f14221fd42e225862574655,all,2019,HSBC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
ad7f350519e0e60334568aa9603063f2fbbe7c737025c41168589b662af033a4,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
a2a509a5ccfae86a04855d0a61df8940123fc4c66c36e1ad68320cc13bb41dcb,all,2012,HOV,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
b8cd6dd9c0be499501b5dba7e3d8aaedcd94f42cb315969c2bddcad05befb6ab,all,2012,HPY,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
5ef745bda24baaf1138505152b2f165d589d9546a355d9053ae87f0b1749798b,all,2010,HP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
92b81d9ebd754f08c2ab71143f819254fe6b023e8c8a2f55d1c700f81100d42a,nasdaq,2022,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
3be306a40346f268ece123d317f6b7f4916772cb51adaf5558d279f582c10a49,all,2014,AAVL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2b0726a27f733c41f409415ec4ab3182263958262932c73b71546427d74b49ae,nasdaq,2021,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
5fd4076df0ce293148b3e78b8b10999ec5c05e9ef9ad5733496828e3cab82a09,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
c8382656ab6bbecd26fa4a132c9ce00c5430a16c7de7d90bfc442368619d165c,all,2016,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
2e3c1b7ddeb45937fd94028b4a0b34db28d77900930023d4da9cce2b74279caa,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
667b8ad5c751715d0bf72b5e1ece198fb919f916964db7f3ae99ab09fac56895,nasdaq,2022,MSTR,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
5e1a3bde0c1efd86c2e32722e4677b8c99f5da0891f3697169f6dd46d5ddd40c,all,2016,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
91bd793638143e08eac6285e91b52c3a46920c486c1bbae1027ec9dac3493add,all,2015,AAOI,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
bdfb9c386f87f324376e7c5fb7d63383a35cd428041506b76626abe319f0225d,all,2010,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
557bba9965c79673c895835a6686bd9a28bc6501da99c31406e5b312f76d1229,all,2015,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
48a06708d6941c02d3206a07f07c34935748f6b5cae618e41f751afd6cfe0550,all,2013,HSIC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
8fb19e978960b7d77475adad1c651d34ad04b99413a3a072ce10f4abd09e8f6a,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
c3eb8a974a4a32aa06cc8e0f74d073fee8b1b66ebad1cc5fb5daf1cdfc1b7968,all,2019,HPQ,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
e4adabccb8051aad64e94cc0ac172f58276cab366dbfb0bc24775daa099aef8d,all,2012,HOV,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
ee85e6588c479146fbb26f9c09782438df50aa5599f5d8fee5c63f726e092336,all,2012,HSC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
ec929dd6dd352a8a2b3327965e07204af0c4c718522fc57a6e515830fe1673f8,all,2010,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
37d49a3fac75857e12d06d3566b04d0a6c9db77b203c54b195add4c1c0f35fc3,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
54dee423a8b64071ee3af0eb44e7d69032f712743a390084be6e2dbf05aa2538,all,2010,AAP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
6f00c1ce6e1f5f1ff02cbc8646e6e0c90805abfb1b60c1a4cf4d96a1ba436cd6,all,2018,AAL,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
ad1882f5180763da6b09659a10a7644f868e1cdcf46e00aaa8417f6127e6e37c,all,2010,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
a2cde5de916ddca5fc647d1d57017ab48b7cf0fa2ee8a31d75d3b5d25668b172,nasdaq,2019,BBD,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
c8ce7d71e3387790a99d8af46ed5d651dc6590064356ec04c7015acb39c75434,all,2017,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
baf7c7c059b0f2b3a4a93a466600a91dae1e197829ebd17df5f406265356528f,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
986a6bb83d3ac7031bc156193539e31adf46595cb65af2bee7fc7bf97b9187a8,all,2018,AAL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
6d7327f731084c33621876f12b23557250492b5f60fc42f2148db55626ca3473,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
92eb80d9f3811c30e6d0e091f227f45b2caf2c42439f87835e26c739bb2d05c5,nasdaq,2019,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
d0eb3c934155b33b699b54a4bc39678efb2ff1b65e68719f5997fb8acc0853c2,all,2019,HRC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
cc38260cebfa700115eb507c0f4b5581e3c158ab1b052425a685fba44a1dddb3,all,2012,HOV,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
0b0e1e2a1f2d5587ca61569ded54e549a753dcfb770578b4c02ef4377c549c5c,nasdaq,2023,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
1ca3fbdd7a62bc7a5ee49f4484815f28d54272dd20c41f3f41bb21cc1386e2bd,all,2020,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
9b1e7cc959f9fb68e4ac3185dc93ce7828a7c8e26f67a7f2a7a3a5339327a96f,all,2014,HSIC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
653d23525f4e27c21c922d51b40bf1cf8f03db975e8b2df73948db0159769471,all,2015,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
f1e8dd2a1958db69f24ef19fe4e7f061a0a659c240bc94e421f8e38c3f1b8097,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
5fb0ce70606867e64819138f20ce736e604809469ff1f13386006ad37d21af2a,all,2014,AAWW,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
160f2d95971b13dea52678bbef41e960c69a1e5caef5d48b5f6e6635f5286a0d,all,2011,AAP,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
5db4957ad06d7c9ec941e51bbf49b52902d33e8dfdfd15455326683f53d7cda8,all,2012,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
fb5e6f7181f06ff45f95019108f23d41051d0235272f83aef25fa243819cc51d,all,2012,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
3edab446df11f0538b4b6f1e076966f6806ab17d014b3507002889acda40e58b,all,2011,HP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
d3184465b924deec623785ad2d88bb47e64cc03c263b99a2dbe41c2bcace7987,all,2017,HQY,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
76fff4144b4cc0af3ec8db86da77449ae53c6a5039156589aa7d3ff21825bc6d,nasdaq,2023,GSEE,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
b5b1fdb5745a43c51d78f2620565b71ad3e18c680ddb05822fbb40b0ebdc1e76,all,2011,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
5882e4164638a98d582440cce72e1557a4440d416ceb18a111391477850b6bad,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
132622a3edbb51fd39492a66dae0dcf5df659ffab0085bdd747b6b54c7191aac,all,2009,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
b600cb716a1f4b43194dfe57a7867e68ab14c7567c16268b7d66ad01f3a27cdf,all,2016,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
4b114c19d4f95599040e65a4a6aed336054aaf72cb4465daca23b76eb2c7970f,all,2015,ABB,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
5ae365b37c50bf3c95faa73cccc892effefcec7f8b8e89a263922e7dcfec4109,all,2011,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
5c26aead69d7798b7d6ea469b80194504ef30c258c5b32ac0ad7c2388c92075e,all,2011,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
5f779a8ab7efe9f17b2de119ab015823b64f27545388413c418bdff74e85fa11,nasdaq,2022,MSTR,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
1dca331ab5bbdc9660b0d5f39c5d405942d8fce0dc17e11ea6d081c535880195,all,2020,AAPL,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
c5a76d5ea0375809de0afa50bb7cbc4e32c5bc2cd459b4bc7e516080ff7db863,nasdaq,2022,ENVA,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
582f2230903b9f06790eb0a34bd81b03b67fb30760053da16bc3050a3272947e,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
1e8e3a4817d092632601c058f96929babc8a6b91d73ed2f82c6c97bde553eadd,all,2019,AAN,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
caec075d96abd316a7d5c59b3be3f33cb09b350a23589e3a6c7c45c02bdca50d,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
be5c017453074fbd32bafdb00c4bd11b1a76c7fbef9748884d3ee292711957a6,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
64dd3349fce53e09ea89c2c243097183024c31defc0506d53d549d7fcfa92548,all,2017,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
ef0a374672ec516ef394fa9fbb47db1a41adc6a8c290f299c0ba04f853d9e560,nasdaq,2023,GSEE,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
9addf8358776acd33c5f9b4a405288c1f9d52a814af9d12a00a5f2f565cfa54f,nasdaq,2023,GSEE,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
6e73d6ca3190fb6bfc33885093cdb05a4cc0c765037e075d157bcbf4f204fa3f,all,2015,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
c93db81a66f33424b675c572bb224cc1e843b9059c6caf47456b7aface80a70e,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
f920a0dfe436190d00fa4e45b84f20c811cdb14310487834a3f92272a9e9ae3f,all,2010,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
ca9405df85434a1532fd57b623923bcf17a017d71006e54bc199ccb9a1b056e8,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
37ca6135d8a631b246b1ff70ff7b38dba35351ff68425c5e5dbc14c8b407b9c8,nasdaq,2016,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
12034d3493f31d24ea9a5a67c57c0dedec457fdd1fda190bbdabbdbb717edc82,all,2018,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
16437a80fbbe3d097bce8e02d86bf37e064f3d4599d2b170f2efaebcfdbbc908,nasdaq,2018,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
1372fd7d6a1c57e54309047119df3c11729cf234434b4c5cfe795aab55b659d5,all,2015,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
90efc236a9b16bf16389e1ed08e3a5cab8cac1eb86ce9a45e9d6b83363bec999,nasdaq,2017,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
ed3d6cefe7bd955aa2700528caa0c504a0e33f72310918f9e6d15881344e55a2,all,2012,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
f084c92eacdab321cc8f2a26849b841bd483520f8a11f0bbf8dd841800dfd559,all,2015,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
a4a706a0097447c320c51342bb36b712c39bbeee808f8a020e886036327aaac3,all,2012,AAP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
0b538f64263de1fabdc4e8b450afd74bc0cd2262166ae8f17d3796f64ef151ba,all,2014,HP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
dc28e73a8c7b0cbafc962ad7553df6ea40ccea4f08e4ca34a1f274d87e99e4ea,all,2017,AAL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
6bf947dcb495f66d9fe920acc3aff565caf81e42d00117db18f04e5c000c1abf,all,2011,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
12859384fc6ff9fd55d37af4e1c49cf91e985267570a6c7c3a3832cf81d46f07,all,2019,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
e063e2ad2c3bc46d04dfb83f332ea08eef83c96e849ff000a2765c0f52cdeaf9,all,2012,AAP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
df58bc4ff745129ecc76580f0b9a4d1e02a1ecc3ac0649ec6be1079b31bef11c,all,2018,AAL,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
ec5cd1460791111cb6d58d8b673693ab88285515117ba81fe0ca1758128feceb,all,2014,AAP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
9fc629724cb7a058726b3f8a0379b3d7ffe7990378b27159535d97016c44f793,all,2009,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
400b721eb9b4eba673c15d2c87ccc067f692965abcf5122d727105106e1ef150,all,2016,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
db45456974a49be217a5c08d07ef86e5b60608d3b3e6f9bd0bdbf78fc2ce4c94,all,2013,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
475428da8c55734ab43246299ff1fd00f26715504fff92c5138e5e30a72502f8,all,2015,AAVL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
ca8af063e9b20ed63a08cd98ca0ccd3a8ef1118b32c9e1318a27eeebdf16147e,nasdaq,2023,WSO-B,NO_EVIDENCE_TARGET,title+body,False,deterministic lexical identity audit; not human gold
b7357d2a88edddef66865d11b3dd1d496e5e10629abc6b6006e654d0d2939113,all,2010,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
208465b590e4763c4b1272e49e82f252ae3887194cb9bd0c697b5d68c6f4d9b6,all,2019,HSC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
e8281f7e28736b70385aae99834520733dca448bb7605cb8320884c3358221f9,all,2014,ABBV,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
eed0c58ef91856883848b4beb5f60b1cb2cf5e54168142b31763e0e0953c74b0,all,2011,HPY,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
9aed1a76f371b757ebef7b5405389c1fea120db7fa00f4a08fba74882466f1ab,nasdaq,2022,PM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
b8f771e9724436a93b8a1827a6ce2a4a476d512c024294ec906196228573c57f,all,2019,HPQ,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
56b8099c7546d1db415e85eb5fdd532dffaa12d63c57002e632bf818f7cf776e,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
4062fa86aa19ced3beeeaf322cfe011f7b8cf20a40c4fcd67efd50771020a7a0,all,2013,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
9e46159f269f979f6658880539b371278819b6e912dd79418f4f1e03afff0efb,all,2016,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
e6013fe6522168baeecd6934aacb76ac653785a99ae7e77a88aaa0e179a7e2b2,all,2020,AAPL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
c1ee45bb77cd179f35672417e7451a6b1d0829b1a6e9c0860b5902870376882f,nasdaq,2022,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
f3c9fe1b6bf64d3a1514b7c9f0789d044af2d079117e79359b8a6bf5bdfa314a,nasdaq,2021,BBD,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
cf5d6d0796e2dc1b78207b9b18e45104ef89c25f585a876f45bc647c87f9497c,all,2014,A,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
2eb552599db6f2bd0632af11e297308065cdcf269b0df41dd25694d6c8246a45,all,2020,HSBC,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
56b24edca48717f79b8e7432b4761cc8282cc56cb5d2235960df7f9b4afd1701,all,2010,AAP,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
422fbeea99d5a0b6d5504339ce489c426269009fa916e06969432f6acfe02643,nasdaq,2021,CMG,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
21c9a9e437f195018fd0e0f551cbe86dad452ceb0ae2e51b6d7563f9878f8345,nasdaq,2022,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
ea00b1d107379616fa3a6c41de3a7b18ef3f85f94349796d57d92186f23abbab,all,2011,AAP,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
9c93e01bd60b384c22d306ca6828179264cd6177b45468cb8727318beac058cd,all,2020,AAPL,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
c26eb4b023c9bfde4a4c8467344e2d476f8f55e95be357403b3587425a13de2c,all,2011,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
2460356da345cfc63ab51796e3c0014c80fbdd98a071c6c7dda23027c4606281,nasdaq,2022,MSTR,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
40e273d10fdafe8b430672dd96df00d415cc8cdca2ece76c90a1e2180ef15938,all,2012,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
6f06d30d5af6a351e3d0c0190a0bfe097947b43612035f40758a7eafc2bbf518,all,2011,ABB,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
af41906120fcb8696c0997e3a6bbbeb2778572cf9a034f7d529022a3041d46d3,all,2011,AB,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
9a6d5d0333a58202aac4345c5a5341654e82186edb1703f8bd301c329e132a14,all,2011,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
e4cbbcd5553184db404020ceb5227bc589c31fc33dafa0def45a0f14ec0a65a5,nasdaq,2023,A,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
fdfe99dbc58e275f07e948b6516f06d85fb92248456732f4ace8c371d6a5929e,all,2012,AA,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
45d45c49bd1baf482c1b84637783d6417f3d0e3d941d65acb6dc2f48b3763ba4,all,2015,A,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
d6ff660089daea99ab1ec648c0511c35ed6299d5f24d4afa2eaec2c2cd0a7c73,all,2020,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
46cf2b9a31fc5dad42199d6c9e1ccd8c573db8e31b8210775b901365df9b8cdf,all,2016,HOV,DIRECT_TARGET,title,True,deterministic lexical identity audit; not human gold
7f96b4fde2a68d3474d5d746b14637fda6a51cc2cfd12213cc1a505163334af2,all,2011,AA,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
f2429d37b998fab97f508710086151b8f47cd526b1e4c17387ef6e4da4524997,all,2018,HP,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
8148bce58c45b00f61e9f9181f93906fbd222eb30cdf6e62ee050f8f9931a67f,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
59049e435f72a2358d7c5193ecba89cc1e4c28a9481cfe833224e324577c9e16,all,2020,AAL,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
5e6fd1f0e434f4f9a98fc140330b36169a2c1582cbffc25ea2798ac2344e7016,nasdaq,2022,ENVA,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
f5a89a84e91cca3d2ad706d98f859c58269741172af546ca096fd5a189f8feeb,nasdaq,2017,TM,MULTI_COMPANY_INCLUDES_TARGET,title+body,True,deterministic lexical identity audit; not human gold
d982d4430f0a2b1568107f7942c8cc6e105e2269f7b95092391c1632a5dcd393,all,2012,AAN,INDIRECT_OR_COMPETITOR,title,False,deterministic lexical identity audit; not human gold
27ca87f9fef946f889e83113114671e5fb1b63e5a0a02ecbd118c1be8b377406,all,2012,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
1343d74ead48a46ffca76a708cc78631619bdd15a0b87bd69da218c02834c279,all,2011,AA,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
2c01ee475babfe9643c010276106f3ab5e83b9835874fd3ee84d2cf8fed46bd1,all,2011,HOV,NO_EVIDENCE_TARGET,title,False,deterministic lexical identity audit; not human gold
f5ec15e3459fceaf07cda3fb51722e8b773b5884a7d351c6a3f5ef53fba11946,all,2011,A,MULTI_COMPANY_INCLUDES_TARGET,title,True,deterministic lexical identity audit; not human gold
