method,C,rho,inner_fold,n,BA,Brier,MCC,accuracy,predicted_up,constant,seed,symbol,fold
A3,0.01,0.0,2,241,0.5833333333333333,0.24255888334859174,0.16882152473419526,0.5809128630705395,0.4190871369294606,False,575,AMZN,1
A3,0.1,0.0,2,241,0.62648194099807,0.2401282031672475,0.25287674621387246,0.6265560165975104,0.5062240663900415,False,575,AMZN,1
A3,1.0,0.0,2,241,0.5951199338296111,0.23754949945980366,0.19297264619656104,0.5975103734439834,0.5850622406639004,False,575,AMZN,1
B1,0.01,0.0,0,241,0.5647931034482758,0.2390458748595273,0.1295236933028738,0.5643153526970954,0.4896265560165975,False,575,AMZN,1
B1,0.01,0.1,0,241,0.5607931034482758,0.23943167723387,0.12155267974662531,0.5601659751037344,0.4854771784232365,False,575,AMZN,1
B1,0.01,1.0,0,241,0.5795517241379311,0.2430440909307836,0.15948888719955825,0.5809128630705395,0.5394190871369294,False,575,AMZN,1
B1,0.1,0.0,0,241,0.6004827586206897,0.2332705987230384,0.20132684133149334,0.6016597510373444,0.5352697095435685,False,575,AMZN,1
B1,0.1,0.1,0,241,0.6004827586206897,0.23350191097245518,0.20132684133149334,0.6016597510373444,0.5352697095435685,False,575,AMZN,1
B1,0.1,1.0,0,241,0.5995517241379311,0.23880078218161374,0.20042088055428084,0.6016597510373444,0.5601659751037344,False,575,AMZN,1
B1,1.0,0.0,0,241,0.6007931034482759,0.24683579025476188,0.20173930860508255,0.6016597510373444,0.5269709543568465,False,575,AMZN,1
B1,1.0,0.1,0,241,0.6007931034482759,0.2476145303986552,0.20173930860508255,0.6016597510373444,0.5269709543568465,False,575,AMZN,1
B1,1.0,1.0,0,241,0.5955517241379311,0.251482928787539,0.19218002106009488,0.5975103734439834,0.5560165975103735,False,575,AMZN,1
B1,0.01,0.0,1,241,0.6257586206896553,0.2354150285299174,0.2550599122095366,0.6224066390041494,0.4149377593360996,False,575,AMZN,1
B1,0.01,0.1,1,241,0.621448275862069,0.23537705548060314,0.24596915308554257,0.6182572614107884,0.4190871369294606,False,575,AMZN,1
B1,0.01,1.0,1,241,0.6331379310344827,0.23512187668590334,0.2680377623207753,0.6307053941908713,0.43983402489626555,False,575,AMZN,1
B1,0.1,0.0,1,241,0.651896551724138,0.2235421053954108,0.30360471758725255,0.6514522821576764,0.49377593360995853,False,575,AMZN,1
B1,0.1,0.1,1,241,0.651896551724138,0.22381905890085363,0.30360471758725255,0.6514522821576764,0.49377593360995853,False,575,AMZN,1
B1,0.1,1.0,1,241,0.6475862068965517,0.23021285849292347,0.29496905695615516,0.6473029045643154,0.4979253112033195,False,575,AMZN,1
B1,1.0,0.0,1,241,0.6512758620689656,0.22429046665869812,0.30240577036706084,0.6514522821576764,0.5103734439834025,False,575,AMZN,1
B1,1.0,0.1,1,241,0.6515862068965517,0.22551417856912775,0.30296354541571446,0.6514522821576764,0.5020746887966805,False,575,AMZN,1
B1,1.0,1.0,1,241,0.6426551724137931,0.23464603864447062,0.2853103448275862,0.6431535269709544,0.5186721991701245,False,575,AMZN,1
B1,0.01,0.0,2,241,0.5493865453542872,0.24291776755066896,0.09935692199583107,0.5477178423236515,0.44398340248962653,False,575,AMZN,1
B1,0.01,0.1,2,241,0.5493865453542872,0.24268087685616052,0.09935692199583107,0.5477178423236515,0.44398340248962653,False,575,AMZN,1
B1,0.01,1.0,2,241,0.5700303280948442,0.24370805115138305,0.1407609638366718,0.5684647302904564,0.44813278008298757,False,575,AMZN,1
B1,0.1,0.0,2,241,0.5935001378549766,0.2370344752881666,0.1869229868966869,0.5933609958506224,0.4979253112033195,False,575,AMZN,1
B1,0.1,0.1,2,241,0.5935001378549766,0.23713338572854878,0.1869229868966869,0.5933609958506224,0.4979253112033195,False,575,AMZN,1
B1,0.1,1.0,2,241,0.5771298593879239,0.24131787235738092,0.15422783046154828,0.5767634854771784,0.4896265560165975,False,575,AMZN,1
B1,1.0,0.0,2,241,0.5892266335814723,0.24826200506628657,0.1783795109014089,0.5892116182572614,0.5020746887966805,False,575,AMZN,1
B1,1.0,0.1,2,241,0.5892266335814723,0.24939594677920546,0.1783795109014089,0.5892116182572614,0.5020746887966805,False,575,AMZN,1
B1,1.0,1.0,2,241,0.5809208712434519,0.25754931450667645,0.16177485191058638,0.5809128630705395,0.5020746887966805,False,575,AMZN,1
B2,0.01,0.0,0,241,0.5647931034482758,0.2390458748595273,0.1295236933028738,0.5643153526970954,0.4896265560165975,False,575,AMZN,1
B2,0.01,0.1,0,241,0.5755517241379311,0.2399081598344982,0.1513751233209684,0.5767634854771784,0.5352697095435685,False,575,AMZN,1
B2,0.01,1.0,0,241,0.5909310344827586,0.23594528947356636,0.18346328920398947,0.5933609958506224,0.5684647302904564,False,575,AMZN,1
B2,0.1,0.0,0,241,0.6004827586206897,0.2332705987230384,0.20132684133149334,0.6016597510373444,0.5352697095435685,False,575,AMZN,1
B2,0.1,0.1,0,241,0.6032413793103448,0.23298711899725383,0.20854973356107043,0.6058091286307054,0.5726141078838174,False,575,AMZN,1
B2,0.1,1.0,0,241,0.6198620689655172,0.22735215427298996,0.24212387236415525,0.6224066390041494,0.5726141078838174,False,575,AMZN,1
B2,1.0,0.0,0,241,0.6007931034482759,0.24683579025476188,0.20173930860508255,0.6016597510373444,0.5269709543568465,False,575,AMZN,1
B2,1.0,0.1,0,241,0.6201724137931035,0.2443398179527037,0.24218914699635963,0.6224066390041494,0.5643153526970954,False,575,AMZN,1
B2,1.0,1.0,0,241,0.6361724137931034,0.2396595062940642,0.27578994478557856,0.6390041493775933,0.5809128630705395,False,575,AMZN,1
B2,0.01,0.0,1,241,0.6257586206896553,0.2354150285299174,0.2550599122095366,0.6224066390041494,0.4149377593360996,False,575,AMZN,1
B2,0.01,0.1,1,241,0.6405172413793103,0.2342979145904121,0.2815397661035811,0.6390041493775933,0.46473029045643155,False,575,AMZN,1
B2,0.01,1.0,1,241,0.6340344827586206,0.22789759833564172,0.268272559886403,0.6348547717842323,0.5269709543568465,False,575,AMZN,1
B2,0.1,0.0,1,241,0.651896551724138,0.2235421053954108,0.30360471758725255,0.6514522821576764,0.49377593360995853,False,575,AMZN,1
B2,0.1,0.1,1,241,0.6555862068965517,0.22363092428455925,0.3109794519304616,0.6556016597510373,0.5062240663900415,False,575,AMZN,1
B2,0.1,1.0,1,241,0.6340344827586206,0.2351600093623151,0.268272559886403,0.6348547717842323,0.5269709543568465,False,575,AMZN,1
B2,1.0,0.0,1,241,0.6512758620689656,0.22429046665869812,0.30240577036706084,0.6514522821576764,0.5103734439834025,False,575,AMZN,1
B2,1.0,0.1,1,241,0.6426551724137931,0.22653313583417653,0.2853103448275862,0.6431535269709544,0.5186721991701245,False,575,AMZN,1
B2,1.0,1.0,1,241,0.6214137931034482,0.2550193710198614,0.24312958981643681,0.6224066390041494,0.5311203319502075,False,575,AMZN,1
B2,0.01,0.0,2,241,0.5493865453542872,0.24291776755066896,0.09935692199583107,0.5477178423236515,0.44398340248962653,False,575,AMZN,1
B2,0.01,0.1,2,241,0.5814033636614282,0.24098509971502013,0.16280672732285636,0.5809128630705395,0.4854771784232365,False,575,AMZN,1
B2,0.01,1.0,2,241,0.5854356217259443,0.2313657906049375,0.17083592123064262,0.5850622406639004,0.4896265560165975,False,575,AMZN,1
B2,0.1,0.0,2,241,0.5935001378549766,0.2370344752881666,0.1869229868966869,0.5933609958506224,0.4979253112033195,False,575,AMZN,1
B2,0.1,0.1,2,241,0.6013234077750207,0.23438279468806122,0.20264681555004135,0.6016597510373444,0.5145228215767634,False,575,AMZN,1
B2,0.1,1.0,2,241,0.618658671078026,0.23178269135861818,0.23726828430702,0.6182572614107884,0.4896265560165975,False,575,AMZN,1
B2,1.0,0.0,2,241,0.5892266335814723,0.24826200506628657,0.1783795109014089,0.5892116182572614,0.5020746887966805,False,575,AMZN,1
B2,1.0,0.1,2,241,0.5930176454370003,0.25064097167155014,0.18603529087400056,0.5933609958506224,0.5145228215767634,False,575,AMZN,1
B2,1.0,1.0,2,241,0.6013234077750207,0.2446039477585733,0.20264681555004135,0.6016597510373444,0.5145228215767634,False,575,AMZN,1
A1,0.01,0.0,0,241,0.5265172413793103,0.2494840740608481,0.0735066097714889,0.5394190871369294,0.8464730290456431,False,575,AMZN,2
A1,0.1,0.0,0,241,0.5786206896551724,0.24918505100927563,0.15844799286992825,0.5809128630705395,0.5643153526970954,False,575,AMZN,2
A1,1.0,0.0,0,241,0.5844827586206897,0.24471220152817483,0.16896551724137931,0.5850622406639004,0.5186721991701245,False,575,AMZN,2
A1,0.01,0.0,1,241,0.535448275862069,0.24512745097757463,0.09427622567934689,0.5477178423236515,0.8298755186721992,False,575,AMZN,2
A1,0.1,0.0,1,241,0.616448275862069,0.24370194166149775,0.2463454576484906,0.6224066390041494,0.6639004149377593,False,575,AMZN,2
A1,1.0,0.0,1,241,0.6398620689655172,0.23743132907384343,0.28453316098134496,0.6431535269709544,0.5933609958506224,False,575,AMZN,2
A1,0.01,0.0,2,241,0.5316721808657292,0.2391468526816528,0.07496039393828743,0.5394190871369294,0.7676348547717843,False,575,AMZN,2
A1,0.1,0.0,2,241,0.571236559139785,0.23887912444419773,0.14496249213063084,0.5684647302904564,0.4066390041493776,False,575,AMZN,2
A1,1.0,0.0,2,241,0.5961538461538461,0.23200891295183784,0.19566780505295597,0.5933609958506224,0.4066390041493776,False,575,AMZN,2
A2,0.01,0.0,0,241,0.5265172413793103,0.24950309896000697,0.0735066097714889,0.5394190871369294,0.8464730290456431,False,575,AMZN,2
A2,0.1,0.0,0,241,0.5660000000000001,0.24928439087760387,0.13316220536080237,0.5684647302904564,0.5684647302904564,False,575,AMZN,2
A2,1.0,0.0,0,241,0.589103448275862,0.2450650053767747,0.17809638825095586,0.5892116182572614,0.5062240663900415,False,575,AMZN,2
A2,0.01,0.0,1,241,0.535448275862069,0.24512237082267332,0.09427622567934689,0.5477178423236515,0.8298755186721992,False,575,AMZN,2
A2,0.1,0.0,1,241,0.6207586206896551,0.24367936475316251,0.254698655415747,0.6265560165975104,0.6597510373443983,False,575,AMZN,2
A2,1.0,0.0,1,241,0.627551724137931,0.23736939922041927,0.2590827873084204,0.6307053941908713,0.5892116182572614,False,575,AMZN,2
A2,0.01,0.0,2,241,0.5316721808657292,0.23922235055682978,0.07496039393828743,0.5394190871369294,0.7676348547717843,False,575,AMZN,2
A2,0.1,0.0,2,241,0.5551075268817204,0.23940297557348347,0.11293332011793586,0.5518672199170125,0.3900414937759336,False,575,AMZN,2
A2,1.0,0.0,2,241,0.5835745795423215,0.23277725460029006,0.16980332886096444,0.5809128630705395,0.4107883817427386,False,575,AMZN,2
A3,0.01,0.0,0,241,0.5724827586206896,0.2520343226973779,0.14487562233107942,0.5726141078838174,0.5062240663900415,False,575,AMZN,2
A3,0.1,0.0,0,241,0.5724827586206896,0.24754702721955468,0.14487562233107942,0.5726141078838174,0.5062240663900415,False,575,AMZN,2
A3,1.0,0.0,0,241,0.5955517241379311,0.24167728688726697,0.19218002106009488,0.5975103734439834,0.5560165975103735,False,575,AMZN,2
A3,0.01,0.0,1,241,0.6177241379310345,0.23975872978878718,0.23544827586206896,0.6182572614107884,0.5186721991701245,False,575,AMZN,2
A3,0.1,0.0,1,241,0.6398620689655172,0.23776591770241043,0.28453316098134496,0.6431535269709544,0.5933609958506224,False,575,AMZN,2
A3,1.0,0.0,1,241,0.6133793103448276,0.23797072879467454,0.23532103847469868,0.6182572614107884,0.6348547717842323,False,575,AMZN,2
A3,0.01,0.0,2,241,0.535187482768128,0.2422022145548806,0.0732321832633103,0.5311203319502075,0.36099585062240663,False,575,AMZN,2
A3,0.1,0.0,2,241,0.571236559139785,0.23583597791035096,0.14496249213063084,0.5684647302904564,0.4066390041493776,False,575,AMZN,2
A3,1.0,0.0,2,241,0.6530879514750483,0.22321550089331924,0.30770679200910245,0.6514522821576764,0.44813278008298757,False,575,AMZN,2
B1,0.01,0.0,0,241,0.5703448275862069,0.2485801366125633,0.14123617642339684,0.5684647302904564,0.45228215767634855,False,575,AMZN,2
B1,0.01,0.1,0,241,0.5703448275862069,0.24863748937985783,0.14123617642339684,0.5684647302904564,0.45228215767634855,False,575,AMZN,2
B1,0.01,1.0,0,241,0.5361724137931034,0.25382212194355097,0.07236978698925627,0.5352697095435685,0.47717842323651455,False,575,AMZN,2
B1,0.1,0.0,0,241,0.5700000000000001,0.258788899896891,0.1414014559549008,0.5726141078838174,0.5726141078838174,False,575,AMZN,2
B1,0.1,0.1,0,241,0.5743103448275861,0.2591501224137623,0.1499292333085314,0.5767634854771784,0.5684647302904564,False,575,AMZN,2
B1,0.1,1.0,0,241,0.5703103448275861,0.26982510648252545,0.141699762044642,0.5726141078838174,0.5643153526970954,False,575,AMZN,2
B1,1.0,0.0,0,241,0.5733793103448276,0.28651855648502184,0.14928169787186935,0.5767634854771784,0.5933609958506224,False,575,AMZN,2
B1,1.0,0.1,0,241,0.5736896551724138,0.2871968906344468,0.1494551775135124,0.5767634854771784,0.5850622406639004,False,575,AMZN,2
B1,1.0,1.0,0,241,0.5660000000000001,0.2989994954304496,0.13316220536080237,0.5684647302904564,0.5684647302904564,False,575,AMZN,2
B1,0.01,0.0,1,241,0.5974137931034482,0.23642091204013332,0.19470677121089408,0.5975103734439834,0.5062240663900415,False,575,AMZN,2
B1,0.01,0.1,1,241,0.6014137931034482,0.2358840605284915,0.20272974028938365,0.6016597510373444,0.5103734439834025,False,575,AMZN,2
B1,0.01,1.0,1,241,0.6303448275862069,0.23477761133918826,0.2606177705287826,0.6307053941908713,0.5145228215767634,False,575,AMZN,2
B1,0.1,0.0,1,241,0.6198620689655172,0.23569037589857803,0.24212387236415525,0.6224066390041494,0.5726141078838174,False,575,AMZN,2
B1,0.1,0.1,1,241,0.6324827586206896,0.2349200103177295,0.2672984289426346,0.6348547717842323,0.5684647302904564,False,575,AMZN,2
B1,0.1,1.0,1,241,0.641103448275862,0.23536317152938566,0.2840742096391123,0.6431535269709544,0.5601659751037344,False,575,AMZN,2
B1,1.0,0.0,1,241,0.623551724137931,0.24784746872892385,0.25058394994427463,0.6265560165975104,0.5850622406639004,False,575,AMZN,2
B1,1.0,0.1,1,241,0.6321724137931034,0.2476604770782184,0.26732977454951556,0.6348547717842323,0.5767634854771784,False,575,AMZN,2
B1,1.0,1.0,1,241,0.6364827586206896,0.24779094839148297,0.2756980111672401,0.6390041493775933,0.5726141078838174,False,575,AMZN,2
B1,0.01,0.0,2,241,0.5871243451888613,0.23296436352210614,0.17583136311088207,0.5850622406639004,0.4315352697095436,False,575,AMZN,2
B1,0.01,0.1,2,241,0.582850840915357,0.23326300946228096,0.16701927192198482,0.5809128630705395,0.43568464730290457,False,575,AMZN,2
B1,0.01,1.0,2,241,0.603494623655914,0.23514879555480314,0.2084163289067244,0.6016597510373444,0.43983402489626555,False,575,AMZN,2
B1,0.1,0.0,2,241,0.6118003859939344,0.2204240137050476,0.22514238127652814,0.6099585062240664,0.43983402489626555,False,575,AMZN,2
B1,0.1,0.1,2,241,0.6118003859939344,0.22028378523938405,0.22514238127652814,0.6099585062240664,0.43983402489626555,False,575,AMZN,2
B1,0.1,1.0,2,241,0.6030121312379377,0.22575097947239353,0.20672364367338603,0.6016597510373444,0.45643153526970953,False,575,AMZN,2
B1,1.0,0.0,2,241,0.641232423490488,0.2250789357410254,0.28537112350266136,0.6390041493775933,0.42738589211618255,False,575,AMZN,2
B1,1.0,0.1,2,241,0.641232423490488,0.22553241404264646,0.28537112350266136,0.6390041493775933,0.42738589211618255,False,575,AMZN,2
B1,1.0,1.0,2,241,0.6369589192169838,0.2346328439336976,0.27640578995357806,0.6348547717842323,0.4315352697095436,False,575,AMZN,2
B2,0.01,0.0,0,241,0.5703448275862069,0.2485801366125633,0.14123617642339684,0.5684647302904564,0.45228215767634855,False,575,AMZN,2
B2,0.01,0.1,0,241,0.5598620689655172,0.2496997526286283,0.11966638189131927,0.5601659751037344,0.5103734439834025,False,575,AMZN,2
B2,0.01,1.0,0,241,0.5669310344827586,0.25942872994396216,0.13427944694723193,0.5684647302904564,0.5435684647302904,False,575,AMZN,2
B2,0.1,0.0,0,241,0.5700000000000001,0.258788899896891,0.1414014559549008,0.5726141078838174,0.5726141078838174,False,575,AMZN,2
B2,0.1,0.1,0,241,0.5856896551724138,0.26103200512132513,0.1746124792586855,0.5892116182572614,0.5975103734439834,False,575,AMZN,2
B2,0.1,1.0,0,241,0.5740000000000001,0.2819960954514329,0.14967119649967658,0.5767634854771784,0.5767634854771784,False,575,AMZN,2
B2,1.0,0.0,0,241,0.5733793103448276,0.28651855648502184,0.14928169787186935,0.5767634854771784,0.5933609958506224,False,575,AMZN,2
B2,1.0,0.1,0,241,0.5906206896551724,0.28477234362904646,0.18328793308534486,0.5933609958506224,0.5767634854771784,False,575,AMZN,2
B2,1.0,1.0,0,241,0.5816896551724138,0.3126208012866184,0.1661881307605538,0.5850622406639004,0.5933609958506224,False,575,AMZN,2
B2,0.01,0.0,1,241,0.5974137931034482,0.23642091204013332,0.19470677121089408,0.5975103734439834,0.5062240663900415,False,575,AMZN,2
B2,0.01,0.1,1,241,0.6294137931034482,0.2352973671773752,0.2594546136367326,0.6307053941908713,0.5394190871369294,False,575,AMZN,2
B2,0.01,1.0,1,241,0.631551724137931,0.2375612490922591,0.26762672809266047,0.6348547717842323,0.5933609958506224,False,575,AMZN,2
B2,0.1,0.0,1,241,0.6198620689655172,0.23569037589857803,0.24212387236415525,0.6224066390041494,0.5726141078838174,False,575,AMZN,2
B2,0.1,0.1,1,241,0.6481724137931034,0.23409341607306716,0.3014395938700294,0.6514522821576764,0.5933609958506224,False,575,AMZN,2
B2,0.1,1.0,1,241,0.6281724137931034,0.2454888594926103,0.2589109417656977,0.6307053941908713,0.5726141078838174,False,575,AMZN,2
B2,1.0,0.0,1,241,0.623551724137931,0.24784746872892385,0.25058394994427463,0.6265560165975104,0.5850622406639004,False,575,AMZN,2
B2,1.0,0.1,1,241,0.6521724137931034,0.2451942607019587,0.3100864671905751,0.6556016597510373,0.5975103734439834,False,575,AMZN,2
B2,1.0,1.0,1,241,0.637103448275862,0.25943020424370133,0.2757516289191401,0.6390041493775933,0.5560165975103735,False,575,AMZN,2
B2,0.01,0.0,2,241,0.5871243451888613,0.23296436352210614,0.17583136311088207,0.5850622406639004,0.4315352697095436,False,575,AMZN,2
B2,0.01,0.1,2,241,0.5951888613178935,0.23372087538570127,0.1916902765369207,0.5933609958506224,0.43983402489626555,False,575,AMZN,2
B2,0.01,1.0,2,241,0.6118003859939344,0.22810692144017192,0.22514238127652814,0.6099585062240664,0.43983402489626555,False,575,AMZN,2
B2,0.1,0.0,2,241,0.6118003859939344,0.2204240137050476,0.22514238127652814,0.6099585062240664,0.43983402489626555,False,575,AMZN,2
B2,0.1,0.1,2,241,0.6236559139784946,0.2204382574229451,0.24797933747861425,0.6224066390041494,0.4605809128630705,False,575,AMZN,2
B2,0.1,1.0,2,241,0.6455059277639923,0.2258047153055537,0.2943790974962088,0.6431535269709544,0.42323651452282157,False,575,AMZN,2
B2,1.0,0.0,2,241,0.641232423490488,0.2250789357410254,0.28537112350266136,0.6390041493775933,0.42738589211618255,False,575,AMZN,2
B2,1.0,0.1,2,241,0.6329266611524675,0.227899286826255,0.26858868310145556,0.6307053941908713,0.42738589211618255,False,575,AMZN,2
B2,1.0,1.0,2,241,0.661876206231045,0.238091708818795,0.32669300337492607,0.6597510373443983,0.4315352697095436,False,575,AMZN,2
A1,0.01,0.0,0,241,0.5126896551724138,0.24994337906735967,0.03021523669497539,0.5228215767634855,0.7717842323651453,False,575,AMZN,3
A1,0.1,0.0,0,241,0.5841379310344827,0.2481474757146922,0.1750595623902249,0.5892116182572614,0.6390041493775933,False,575,AMZN,3
A1,1.0,0.0,0,241,0.6204827586206897,0.2390323946909983,0.24232298577552203,0.6224066390041494,0.5560165975103735,False,575,AMZN,3
A1,0.01,0.0,1,241,0.5062068965517241,0.24430513914993243,0.016670955015294604,0.5186721991701245,0.8340248962655602,False,575,AMZN,3
A1,0.1,0.0,1,241,0.5927586206896551,0.2420165244566932,0.19206643774295842,0.5975103734439834,0.6307053941908713,False,575,AMZN,3
A1,1.0,0.0,1,241,0.6174137931034482,0.23118451205208143,0.23500593424574276,0.6182572614107884,0.5269709543568465,False,575,AMZN,3
A1,0.01,0.0,2,241,0.5513509787703337,0.24489027641322442,0.12954859313679892,0.5601659751037344,0.8049792531120332,False,575,AMZN,3
A1,0.1,0.0,2,241,0.6388199614006065,0.2428949874998479,0.2775825295349046,0.6390041493775933,0.5103734439834025,False,575,AMZN,3
A1,1.0,0.0,2,241,0.6468844775296387,0.23250425593078328,0.29384998359620934,0.6473029045643154,0.5186721991701245,False,575,AMZN,3
A2,0.01,0.0,0,241,0.5126896551724138,0.2499397856990306,0.03021523669497539,0.5228215767634855,0.7717842323651453,False,575,AMZN,3
A2,0.1,0.0,0,241,0.5801379310344827,0.24819712333413926,0.16632788729172743,0.5850622406639004,0.6348547717842323,False,575,AMZN,3
A2,1.0,0.0,0,241,0.6035517241379311,0.23972322459960121,0.20869268534578708,0.6058091286307054,0.5643153526970954,False,575,AMZN,3
A2,0.01,0.0,1,241,0.5062068965517241,0.24428909473809457,0.016670955015294604,0.5186721991701245,0.8340248962655602,False,575,AMZN,3
A2,0.1,0.0,1,241,0.61,0.24194953520250778,0.22580541370625418,0.6141078838174274,0.6141078838174274,False,575,AMZN,3
A2,1.0,0.0,1,241,0.617103448275862,0.23111170385149682,0.23462798667184329,0.6182572614107884,0.5352697095435685,False,575,AMZN,3
A2,0.01,0.0,2,241,0.5513509787703337,0.24488818200594917,0.12954859313679892,0.5601659751037344,0.8049792531120332,False,575,AMZN,3
A2,0.1,0.0,2,241,0.626240694789082,0.24297325104606923,0.2524813895781638,0.6265560165975104,0.5145228215767634,False,575,AMZN,3
A2,1.0,0.0,2,241,0.6222084367245657,0.23339038589785965,0.2443663479967159,0.6224066390041494,0.5103734439834025,False,575,AMZN,3
A3,0.01,0.0,0,241,0.6195862068965516,0.2426080149132237,0.23946987148065974,0.6182572614107884,0.46887966804979253,False,575,AMZN,3
A3,0.1,0.0,0,241,0.6257241379310345,0.23813746913353764,0.2516392470660729,0.6265560165975104,0.5269709543568465,False,575,AMZN,3
A3,1.0,0.0,0,241,0.6115517241379311,0.23593906927183586,0.22533680296261285,0.6141078838174274,0.5726141078838174,False,575,AMZN,3
A3,0.01,0.0,1,241,0.5974137931034482,0.2368021322497325,0.19470677121089408,0.5975103734439834,0.5062240663900415,False,575,AMZN,3
A3,0.1,0.0,1,241,0.613103448275862,0.23074333645766087,0.22648822908205418,0.6141078838174274,0.5311203319502075,False,575,AMZN,3
A3,1.0,0.0,1,241,0.6284827586206896,0.22589666692325228,0.25893737782164594,0.6307053941908713,0.5643153526970954,False,575,AMZN,3
A3,0.01,0.0,2,241,0.575268817204301,0.24038958446423053,0.1529280289617923,0.5726141078838174,0.4107883817427386,False,575,AMZN,3
A3,0.1,0.0,2,241,0.6231734215605184,0.23386831680197848,0.2464998060933175,0.6224066390041494,0.47717842323651455,False,575,AMZN,3
A3,1.0,0.0,2,241,0.6343052109181142,0.22559767438665343,0.2687772088264293,0.6348547717842323,0.5228215767634855,False,575,AMZN,3
B1,0.01,0.0,0,241,0.5894137931034482,0.24283817264350896,0.17870438427273605,0.5892116182572614,0.4979253112033195,False,575,AMZN,3
B1,0.01,0.1,0,241,0.585103448275862,0.2428473090666268,0.17008963377752123,0.5850622406639004,0.5020746887966805,False,575,AMZN,3
B1,0.01,1.0,0,241,0.5915517241379311,0.2466368863528669,0.1839682283669745,0.5933609958506224,0.5518672199170125,False,575,AMZN,3
B1,0.1,0.0,0,241,0.6078620689655172,0.23717279427337853,0.21715154637124712,0.6099585062240664,0.5601659751037344,False,575,AMZN,3
B1,0.1,0.1,0,241,0.6078620689655172,0.23727901995736267,0.21715154637124712,0.6099585062240664,0.5601659751037344,False,575,AMZN,3
B1,0.1,1.0,0,241,0.5823103448275861,0.24352160771303724,0.16647956479251072,0.5850622406639004,0.5767634854771784,False,575,AMZN,3
B1,1.0,0.0,0,241,0.6075517241379311,0.24406727497454536,0.21699734509944751,0.6099585062240664,0.5684647302904564,False,575,AMZN,3
B1,1.0,0.1,0,241,0.6115517241379311,0.24402762473785758,0.22533680296261285,0.6141078838174274,0.5726141078838174,False,575,AMZN,3
B1,1.0,1.0,0,241,0.6201724137931035,0.24534408871280394,0.24218914699635963,0.6224066390041494,0.5643153526970954,False,575,AMZN,3
B1,0.01,0.0,1,241,0.5518620689655173,0.2415269670337146,0.10365267795842462,0.5518672199170125,0.5020746887966805,False,575,AMZN,3
B1,0.01,0.1,1,241,0.5561724137931034,0.24160621058730403,0.11226742845363942,0.5560165975103735,0.4979253112033195,False,575,AMZN,3
B1,0.01,1.0,1,241,0.5641724137931035,0.24284232897924773,0.1282652393711412,0.5643153526970954,0.5062240663900415,False,575,AMZN,3
B1,0.1,0.0,1,241,0.5838620689655172,0.24904537806928181,0.16802569599114336,0.5850622406639004,0.5352697095435685,False,575,AMZN,3
B1,0.1,0.1,1,241,0.5878620689655172,0.24906010329974856,0.17614984160575398,0.5892116182572614,0.5394190871369294,False,575,AMZN,3
B1,0.1,1.0,1,241,0.5881724137931035,0.2517472028151016,0.17656414687890626,0.5892116182572614,0.5311203319502075,False,575,AMZN,3
B1,1.0,0.0,1,241,0.5712413793103448,0.2747540879430498,0.14282793279336253,0.5726141078838174,0.5394190871369294,False,575,AMZN,3
B1,1.0,0.1,1,241,0.5752413793103448,0.27395925276170796,0.15095195942239056,0.5767634854771784,0.5435684647302904,False,575,AMZN,3
B1,1.0,1.0,1,241,0.5921724137931035,0.2749120918679201,0.18467626866131834,0.5933609958506224,0.5352697095435685,False,575,AMZN,3
B1,0.01,0.0,2,241,0.5906741108354012,0.24006914979842403,0.18210289917885425,0.5892116182572614,0.45228215767634855,False,575,AMZN,3
B1,0.01,0.1,2,241,0.586641852770885,0.24063696764260464,0.17415012947115793,0.5850622406639004,0.44813278008298757,False,575,AMZN,3
B1,0.01,1.0,2,241,0.5780948442238765,0.24053479097735295,0.15671989848239973,0.5767634854771784,0.45643153526970953,False,575,AMZN,3
B1,0.1,0.0,2,241,0.5771298593879239,0.23704111592015717,0.15422783046154828,0.5767634854771784,0.4896265560165975,False,575,AMZN,3
B1,0.1,0.1,2,241,0.5814033636614282,0.23726178765616188,0.16280672732285636,0.5809128630705395,0.4854771784232365,False,575,AMZN,3
B1,0.1,1.0,2,241,0.5984973807554452,0.23992693860315648,0.1972941665025409,0.5975103734439834,0.46887966804979253,False,575,AMZN,3
B1,1.0,0.0,2,241,0.5982561345464572,0.2523591213785028,0.1966342885204388,0.5975103734439834,0.47717842323651455,False,575,AMZN,3
B1,1.0,0.1,2,241,0.5982561345464572,0.2530159353137582,0.1966342885204388,0.5975103734439834,0.47717842323651455,False,575,AMZN,3
B1,1.0,1.0,2,241,0.6063206506754895,0.25757746778739343,0.21264130135097878,0.6058091286307054,0.4854771784232365,False,575,AMZN,3
B2,0.01,0.0,0,241,0.5894137931034482,0.24283817264350896,0.17870438427273605,0.5892116182572614,0.4979253112033195,False,575,AMZN,3
B2,0.01,0.1,0,241,0.6032413793103448,0.24324661916174337,0.20854973356107043,0.6058091286307054,0.5726141078838174,False,575,AMZN,3
B2,0.01,1.0,0,241,0.5650689655172414,0.25449843242429865,0.1323752649831849,0.5684647302904564,0.5933609958506224,False,575,AMZN,3
B2,0.1,0.0,0,241,0.6078620689655172,0.23717279427337853,0.21715154637124712,0.6099585062240664,0.5601659751037344,False,575,AMZN,3
B2,0.1,0.1,0,241,0.598,0.2424410803049663,0.2000416623272929,0.6016597510373444,0.6016597510373444,False,575,AMZN,3
